artists_id,album_id,track_id,track_uri,track_name,track_release_date,track_date_added,track_duration_ms,track_popularity,track_position,is_explicit,country,timestamp,stream_count
3JsHnjpbhX4SnySpvpa9DK,1ZBDI1LqnuAKdrePUF2D5m,2N0SPREDYqILVEFSsWF5N5,spotify:track:2N0SPREDYqILVEFSsWF5N5,Love Me Again,2023-08-11,2024-10-31T12:37:38Z,182293,86,14,False,Vietnam,2024-11-01,907470966
"1Qia4CTwh6x0CZbD0079zi, 1W2pigH6UYwuTuFbwoSfVZ",06QN41i8CfDkgUy2HP1kZ2,4fj4Jn4nw8fGX8xdbCntJf,spotify:track:4fj4Jn4nw8fGX8xdbCntJf,Sau Cơn Mưa,2023-07-28,2024-10-31T12:37:38Z,154756,67,15,False,Vietnam,2024-11-01,28990136
5HZtdKfC4xU0wvhEyYDWiY,4faMbTZifuYsBllYHZsFKJ,1K0HQ30Wc11okzlcnFA7Ub,spotify:track:1K0HQ30Wc11okzlcnFA7Ub,Không Thể Say,2023-10-16,2024-10-31T12:37:38Z,228413,66,16,False,Vietnam,2024-11-01,31228895
"4wZ6awunqaaVLl5j0WpDFu, 5HZtdKfC4xU0wvhEyYDWiY, 4KPyQxL1zqEiBcTwW6c9HE, 0iqum9KAHh3LkgDhuqvTxM, 6EybZ5zwPNEtEngfrEMevN, 5pyjjs1k7keBTqwhkVs7MA",0rizZdy1UrQb5svlZIqplS,446ygEWkggc5FMbBPQSMuM,spotify:track:446ygEWkggc5FMbBPQSMuM,"SAO HẠNG A (feat. HIEUTHUHAI, Dương Domic, Song Luân, Jsol & Trần Đăng Dương)",2024-09-18,2024-10-31T12:37:38Z,252625,61,17,False,Vietnam,2024-11-01,5643419
"5xY6E5PMZNtz9jDvxTRiGI, 3oD2yI1g6aT3KawHD8ZYaU, 3rSAej8VUifF02zpsGjsRZ",0gkv4yJzOP4UG19rm8lumW,4eeflgjzTF8xN8U2E0dech,spotify:track:4eeflgjzTF8xN8U2E0dech,NGỰA Ô,2024-10-02,2024-10-31T12:37:38Z,215415,63,18,False,Vietnam,2024-11-01,2396221
"1W2pigH6UYwuTuFbwoSfVZ, 1Qia4CTwh6x0CZbD0079zi, 0CO1IZAPmgTbkfXvcRCLsL",6H01GjpEb6taXvwiqEzpFy,3ZbZtdEw9U0uZW4tZItIwq,spotify:track:3ZbZtdEw9U0uZW4tZItIwq,Chịu Cách Mình Nói Thua,2023-11-22,2024-10-31T12:37:38Z,181558,66,19,False,Vietnam,2024-11-01,29200283
5dfZ5uSmzR7VQK0udbAVpf,6TnmFHbUYVfe4iuQjPQB2r,31VNCmwspR7nVJ6kruUuJt,spotify:track:31VNCmwspR7nVJ6kruUuJt,Đừng Làm Trái Tim Anh Đau,2024-06-08,2024-10-31T12:37:38Z,279208,67,20,False,Vietnam,2024-11-01,28909085
"57g2v7gJZepcwsuwssIfZs, 6TITnFVRcl0AcZ4syE7Toe",3pprs1r3mH3UhU23TUHBWJ,0e6fZkLArSmDIHnZcIua7t,spotify:track:0e6fZkLArSmDIHnZcIua7t,Không Yêu Em Thì Yêu Ai?,2024-09-27,2024-10-31T12:37:38Z,232647,63,21,False,Vietnam,2024-11-01,2750364
"4wZ6awunqaaVLl5j0WpDFu, 1W2pigH6UYwuTuFbwoSfVZ, 4KPyQxL1zqEiBcTwW6c9HE, 13c4ijEkXNvEFoxGxwp5Su",3oWelWuv6TkzEhaUerF47z,7gSQxwCpEMjg8wb6Y3oqe7,spotify:track:7gSQxwCpEMjg8wb6Y3oqe7,"HÀO QUANG (feat. RHYDER, Dương Domic & Pháp Kiều)",2024-08-06,2024-10-31T12:37:38Z,245454,64,22,False,Vietnam,2024-11-01,11049835
5L1lO4eRHmJ7a0Q6csE5cT,2F84s5tvr9RSS6VI772mVb,3yDRcs0Y4pPzkvMbUfeF9H,spotify:track:3yDRcs0Y4pPzkvMbUfeF9H,Moonlit Floor (Kiss Me),2024-10-03,2024-10-31T12:37:38Z,155757,89,23,False,Vietnam,2024-11-01,107590368
"3diftVOq7aEIebXKkC34oR, 6TITnFVRcl0AcZ4syE7Toe",3YLqrwhIaMVzzvpuPG1dmb,0SLzsfxED15vyUccX4bCqo,spotify:track:0SLzsfxED15vyUccX4bCqo,HOP ON DA SHOW,2024-09-18,2024-10-31T12:37:38Z,175876,65,24,True,Vietnam,2024-11-01,6152411
"4wZ6awunqaaVLl5j0WpDFu, 0slOzRzTQb1RBBVJbvRITP, 4fg8aMZ23d2bxKz7r2vt9v, 13c4ijEkXNvEFoxGxwp5Su, 1L1VfizWn4DkFt602yD80U",0rizZdy1UrQb5svlZIqplS,3Nn9QjxOEj1pleW9xTG6cq,spotify:track:3Nn9QjxOEj1pleW9xTG6cq,"TÌNH ĐẦU QUÁ CHÉN (feat. Quang Hùng MasterD, Negav, Pháp Kiều & Erik)",2024-09-18,2024-10-31T12:37:38Z,316000,60,25,False,Vietnam,2024-11-01,4403507
"4wZ6awunqaaVLl5j0WpDFu, 1W2pigH6UYwuTuFbwoSfVZ, 1pKPrziZw7C4GvOlBIXqP5, 0slOzRzTQb1RBBVJbvRITP, 30eFAXoU2kTjJPf2cq80B8, 4RPhZ2g5GYff0hKNBlZKXh",12QFrU7SbQXV60gqjevhKw,26zqmmkqUK6mCc87XDzPym,spotify:track:26zqmmkqUK6mCc87XDzPym,"CHÂN THÀNH (feat. RHYDER, Captain, Quang Hùng MasterD, WEAN & Ali Hoàng Dương)",2024-08-26,2024-10-31T12:37:38Z,258000,62,26,False,Vietnam,2024-11-01,6086968
"4wZ6awunqaaVLl5j0WpDFu, 5HZtdKfC4xU0wvhEyYDWiY, 1L1VfizWn4DkFt602yD80U, 62D1qvKkvUCvXEtY1xwRfo, 6EybZ5zwPNEtEngfrEMevN, 5lAfakPZgxFKgiJD6xAF1G",39kg9dUicbebUw7k1JbcTk,0BX2eDMZJrGzApf4ZGXrFi,spotify:track:0BX2eDMZJrGzApf4ZGXrFi,"NGÁO NGƠ (feat. HIEUTHUHAI, ERIK, Anh Tú Atus, JSOL & Orange)",2024-08-29,2024-10-31T12:37:38Z,252428,60,27,False,Vietnam,2024-11-01,9400864
5jTFNkoZebPnX90CbB3F2A,1UcLMdWtu9nmgZfDRNtdan,40pWxpbXoBYGPCiofujjZ6,spotify:track:40pWxpbXoBYGPCiofujjZ6,Chăm Hoa,2024-10-22,2024-10-31T12:37:38Z,211111,56,28,False,Vietnam,2024-11-01,706485
"2aQnC3DbZB9GbauvhAw7ve, 1zSv9qZANOWB4HRE8sxeTL",6ARiEjWrsw26QxfcvUsjtd,5oFEvbM7lGnx8jfAkuhVyo,spotify:track:5oFEvbM7lGnx8jfAkuhVyo,MỘNG YU,2024-08-02,2024-10-31T12:37:38Z,202629,65,29,False,Vietnam,2024-11-01,12378049
"2rKtPYcwYmevNcaqzJOwvf, 5HZtdKfC4xU0wvhEyYDWiY, 5ulyphh5uJrH4Gb1JpSMkV",19nGMLMd8gjMQwgh2aYmsx,0s7RyyUlQfd8mnnboHe18n,spotify:track:0s7RyyUlQfd8mnnboHe18n,Hẹn Gặp Em Dưới Ánh Trăng,2020-09-25,2024-10-31T12:37:38Z,222000,64,30,False,Vietnam,2024-11-01,17381293
"4bPYvyUn1mWwUwIW57oST2, 6zUWZmyi5MLOEynQ5wCI5f, 1Tdy7LZnrufTyuEbgDi1D8",5tFSjs5VsM2EwoA2Px6jqo,4CUvVaAYuXtvYURLFz7EIL,spotify:track:4CUvVaAYuXtvYURLFz7EIL,Chuyện Đôi Ta (feat. Muộii),2021-12-01,2024-10-31T12:37:38Z,208048,63,31,False,Vietnam,2024-11-01,50261062
250b0Wlc5Vk0CoUsaCY84M,3e5tDT1kfaAGx10yOjIDgW,2CspwnypzT7rcWI9RfsoSb,spotify:track:2CspwnypzT7rcWI9RfsoSb,Mantra,2024-10-10,2024-10-31T12:37:38Z,136627,89,32,True,Vietnam,2024-11-01,85540665
"57g2v7gJZepcwsuwssIfZs, 6V1SwiosQqf5XvmoTMCGa9",3pprs1r3mH3UhU23TUHBWJ,1LJyhnPdYGRLerwJd8CmL1,spotify:track:1LJyhnPdYGRLerwJd8CmL1,Những Lời Hứa Bỏ Quên,2024-09-27,2024-10-31T12:37:38Z,236262,58,33,False,Vietnam,2024-11-01,29334901
"4wZ6awunqaaVLl5j0WpDFu, 2NRcG7E1j2sSi8vnUzCcpi, 13c4ijEkXNvEFoxGxwp5Su, 4cLYlDISnWaErAitB8kRph, 4RPhZ2g5GYff0hKNBlZKXh, 3E0b68wCGYihuHBtlasfm9",39kg9dUicbebUw7k1JbcTk,3JIfmjJbanxJkwaPzYa2gN,spotify:track:3JIfmjJbanxJkwaPzYa2gN,"REGRET (feat. Quân A.P, Pháp Kiều, Quang Trung, Ali Hoàng Dương & Lâm Bảo Ngọc)",2024-08-29,2024-10-31T12:37:38Z,252307,58,34,False,Vietnam,2024-11-01,8368145
"1OIYKbmhG0RxPXvVPNj3NN, 57g2v7gJZepcwsuwssIfZs",3C5z2dMU7D6VLpnNtYujPJ,6VXVYATpQXEIoZ97NnWCmn,spotify:track:6VXVYATpQXEIoZ97NnWCmn,Vì Anh Đâu Có Biết,2022-08-04,2024-10-31T12:37:38Z,241919,62,35,False,Vietnam,2024-11-01,47802917
5zT1Ku9mzzl6RW5y4z0hUK,4z7HfTeYfrAUm4e84Y1oPw,7tFwBnuaGXqiiONukPRaCo,spotify:track:7tFwBnuaGXqiiONukPRaCo,Miên Man,2022-06-24,2024-10-31T12:37:38Z,197998,63,36,False,Vietnam,2024-11-01,24795152
"0zo8kCJVktn7oPnzpkbC2p, 6hnfLIkvDl6pjlAe1YRGXY, 7Cp2hGcriAaDUAWpXnSEwm",2W8HAPjn7tl7pHXGZ8WZIe,4gaxEUZE4z9pJAVTSFwgQI,spotify:track:4gaxEUZE4z9pJAVTSFwgQI,một đời,2023-03-03,2024-10-31T12:37:38Z,328240,55,37,False,Vietnam,2024-11-01,10071641
"6zUWZmyi5MLOEynQ5wCI5f, 5Kh0ta0UY4uJ4g2CIdq9V9",50HY9g20cVF2PKCYmy5LFZ,5ECHJ1llWBNYLVCYrllD3x,spotify:track:5ECHJ1llWBNYLVCYrllD3x,Chạy Khỏi Thế Giới Này,2022-06-30,2024-10-31T12:37:38Z,255429,62,38,False,Vietnam,2024-11-01,35279507
"30eFAXoU2kTjJPf2cq80B8, 3diftVOq7aEIebXKkC34oR",3TfGWGY3mNNdK5LYxBzfXi,4jWmhzf53Q0ZvZMuGdiR9x,spotify:track:4jWmhzf53Q0ZvZMuGdiR9x,shhhhhhh..,2023-10-07,2024-10-31T12:37:38Z,230675,62,39,False,Vietnam,2024-11-01,24765963
"5M3ffmRiOX9Q8Y4jNeR5wu, 0hy8mfXxfD8kQ6MRQkDVrn",1c4nTHI2hreFeF5P37wf4f,4qYfRfSxsmhJ1WMaywtLyI,spotify:track:4qYfRfSxsmhJ1WMaywtLyI,Từng Quen,2023-12-17,2024-10-31T12:37:38Z,174545,60,40,False,Vietnam,2024-11-01,44735975
6NF9Oa4ThQWCj6mogFSrVD,7ftthhLvgY5KSMOcpQsMCS,1o6cYDMHvKOfizi4d9Lqxr,spotify:track:1o6cYDMHvKOfizi4d9Lqxr,id 072019,2023-07-31,2024-10-31T12:37:38Z,271704,63,41,False,Vietnam,2024-11-01,29046228
6YVMFz59CuY7ngCxTxjpxE,6RRuiUup6Z0Y0MxkCXOGyU,7Cnpb1vBbC46RgVyyKLH7p,spotify:track:7Cnpb1vBbC46RgVyyKLH7p,Whiplash,2024-10-21,2024-10-31T12:37:38Z,183226,65,42,False,Vietnam,2024-11-01,25989395
5HZtdKfC4xU0wvhEyYDWiY,4faMbTZifuYsBllYHZsFKJ,6D94p9ASguBcYlDC0o56vx,spotify:track:6D94p9ASguBcYlDC0o56vx,NOLOVENOLIFE,2023-10-16,2024-10-31T12:37:38Z,170898,64,43,False,Vietnam,2024-11-01,18429277
"1pKPrziZw7C4GvOlBIXqP5, 1W2pigH6UYwuTuFbwoSfVZ",3x6Akqc71UWrnBGkU9DmWl,0HAfl1uPBf5qTMiuAi6Ym7,spotify:track:0HAfl1uPBf5qTMiuAi6Ym7,Ừ Thì Chia Tay (feat. RHYDER),2024-10-23,2024-10-31T12:37:38Z,239307,56,44,False,Vietnam,2024-11-01,615633
4fg8aMZ23d2bxKz7r2vt9v,1cpjIwbHEs622qW35q0wCQ,7Cjsw965r7mVK888ZqP6Wo,spotify:track:7Cjsw965r7mVK888ZqP6Wo,Mình Anh Thôi,2024-09-04,2024-10-31T12:37:38Z,212519,63,45,False,Vietnam,2024-11-01,4208560
5xY6E5PMZNtz9jDvxTRiGI,6FfeIJTcMgDM06w9sx6b3m,226ljdOTLM2clGpm4mZvAm,spotify:track:226ljdOTLM2clGpm4mZvAm,Love is,2023-06-27,2024-10-31T12:37:38Z,266758,51,46,False,Vietnam,2024-11-01,780365
0dBcEvEklr1jx4uZuhFX5e,5KNYrzFkKcSl7wzRYRuFjE,2uZmeuNAxSm7XfVIwLkhCx,spotify:track:2uZmeuNAxSm7XfVIwLkhCx,nhắn nhủ,2023-12-12,2024-10-31T12:37:38Z,241190,62,47,False,Vietnam,2024-11-01,18016269
"3diftVOq7aEIebXKkC34oR, 0XtC2d9ZVigYA7iMy5YkW0",0LM9Cm43Sug8Hfpm84qmt6,4exlWP8cokkWVCvyP3kg7c,spotify:track:4exlWP8cokkWVCvyP3kg7c,nếu lúc đó,2023-08-16,2024-10-31T12:37:38Z,263752,60,48,False,Vietnam,2024-11-01,50261128
"4wZ6awunqaaVLl5j0WpDFu, 1W2pigH6UYwuTuFbwoSfVZ, 3kcYkLL2sI2lCsIW0OS1fu",4ZHaMUGP6WlG14jmk64Dln,4WZf4gJ2MvBec6XPdUiqcq,spotify:track:4WZf4gJ2MvBec6XPdUiqcq,"ANH BIẾT RỒI (feat. Rhyder, Jmi Ko)",2024-08-31,2024-10-31T12:37:38Z,259614,57,49,False,Vietnam,2024-11-01,4197524
5HZtdKfC4xU0wvhEyYDWiY,1xjl5BzDqRbZBaWYESTLmI,1J12HjUuXfJnaUdubTEzSR,spotify:track:1J12HjUuXfJnaUdubTEzSR,Nghe Như Tình Yêu,2021-07-09,2024-10-31T12:37:38Z,193049,62,50,False,Vietnam,2024-11-01,27269703
