artists_id,album_id,track_id,track_uri,track_name,track_release_date,track_date_added,track_duration_ms,track_popularity,track_position,is_explicit,country,date
"7Ln5yumFjHCkeZ8bAzHUcp, 4ubEZ6sMsrrbQChueyouCC",3ofCjilmmAuyucK9AwULA8,5H4MSA6eIr6x1iBTn1vpMG,spotify:track:5H4MSA6eIr6x1iBTn1vpMG,Semenjak Ada Dirimu,2024-08-22,2024-11-20T12:33:13Z,226956,72,43,False,Indonesia,2024-11-21
2iDVt6mFbtbDEZG5ax0dTi,3R4IAF9ApqYeUQrv1ddyoR,32Pdf9eyXDEMoClEJW6yYP,spotify:track:32Pdf9eyXDEMoClEJW6yYP,Interaksi,2022-03-03,2024-11-20T12:33:13Z,170000,76,44,False,Indonesia,2024-11-21
3wOsYKZM0zcKNasi3I7fP4,3MY5j23bUAPJKChg5V47m9,5bY4g7cLyasuuhthJ7Mdlh,spotify:track:5bY4g7cLyasuuhthJ7Mdlh,Sampai Menutup Mata,2024-09-06,2024-11-20T12:33:13Z,248666,76,45,False,Indonesia,2024-11-21
6ltzsmQQbmdoHHbLZ4ZN25,4sD1qg4jwTZR4mvR4Iflk5,3hRV0jL3vUpRrcy398teAU,spotify:track:3hRV0jL3vUpRrcy398teAU,The Night We Met,2015-04-06,2024-11-20T12:33:13Z,208211,88,46,False,Indonesia,2024-11-21
"3tMTXQyRrPmMyHv5SoC0TV, 6RoZip1Hn7ahR6MjzBKKLK",35UI6U9KndqP2jBoMz9tOn,4xmSDYn5n9Gu6mH6FSJDhf,spotify:track:4xmSDYn5n9Gu6mH6FSJDhf,Tak Di Tanganku,2023-03-16,2024-11-20T12:33:13Z,232383,75,47,False,Indonesia,2024-11-21
"4IWBUUAFIplrNtaOHcJPRM, 1zNqDE7qDGCsyzJwohVaoX",4i7GEsKuuCtECD5l0VUctL,6mQLN3zRtAp6ovjusyYKrV,spotify:track:6mQLN3zRtAp6ovjusyYKrV,Rewrite The Stars (with James Arthur & Anne-Marie),2018-10-25,2024-11-20T12:33:13Z,218293,79,48,False,Indonesia,2024-11-21
51kyrUsAVqUBcoDEMFkX12,1DAuVHMlBvIjzWZALSUXbn,2dIBMHByUGcNPzmYBJ6OAj,spotify:track:2dIBMHByUGcNPzmYBJ6OAj,Evaluasi,2019-11-29,2024-11-20T12:33:13Z,194469,76,49,False,Indonesia,2024-11-21
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,3QaPy1KgI7nu9FJEQUgn6h,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,2024-05-17,2024-11-20T12:33:13Z,261466,93,50,False,Indonesia,2024-11-21
"3eVa5w3URK5duf6eyVDbu9, 0du5cEVh5yTK9QJze8zA0C",2IYQwwgxgOIn7t3iF6ufFD,5vNRhkKd0yEAg8suGBpjeY,spotify:track:5vNRhkKd0yEAg8suGBpjeY,APT.,2024-10-18,2024-11-20T12:33:12Z,169917,98,1,False,Malaysia,2024-11-21
"1HY2Jd0NmPuamShAr6KMms, 0du5cEVh5yTK9QJze8zA0C",10FLjwfpbxLmW8c25Xyc2N,2plbrEY59IikOBgBGLjaoe,spotify:track:2plbrEY59IikOBgBGLjaoe,Die With A Smile,2024-08-16,2024-11-20T12:33:12Z,251667,100,2,False,Malaysia,2024-11-21
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,spotify:track:6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,2024-11-20T12:33:12Z,210373,97,3,False,Malaysia,2024-11-21
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,3QaPy1KgI7nu9FJEQUgn6h,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,2024-05-17,2024-11-20T12:33:12Z,261466,93,4,False,Malaysia,2024-11-21
3uSnvyMAFJTm7XkZJFo0xP,6U1Imk9cN9VSNQrnHMgGkY,0TRKtVvsVmOkXCvnq5AgNE,spotify:track:0TRKtVvsVmOkXCvnq5AgNE,Reminisensi,2020-07-24,2024-11-20T12:33:12Z,265406,65,5,False,Malaysia,2024-11-21
5vV3bFXnN6D6N3Nj4xRvaV,6MNt88F7umrtkwUPcOgG69,45DB3yqxYGAnKN3YmLWbAX,spotify:track:45DB3yqxYGAnKN3YmLWbAX,Running Wild,2024-11-19,2024-11-20T12:33:12Z,151646,61,6,False,Malaysia,2024-11-21
4tuJ0bMpJh08umKkEXKUI5,0hBRqPYPXhr1RkTDG3n4Mk,7ne4VBA60CxGM75vw0EYad,spotify:track:7ne4VBA60CxGM75vw0EYad,That’s So True,2024-10-18,2024-11-20T12:33:12Z,166300,93,7,True,Malaysia,2024-11-21
4AK6F7OLvEQ5QYCBNiQWHq,4gCNyS7pidfK3rKWhB3JOY,5O2P9iiztwhomNh8xkR9lJ,spotify:track:5O2P9iiztwhomNh8xkR9lJ,Night Changes,2014-11-17,2024-11-20T12:33:12Z,226600,89,8,False,Malaysia,2024-11-21
250b0Wlc5Vk0CoUsaCY84M,3e5tDT1kfaAGx10yOjIDgW,2CspwnypzT7rcWI9RfsoSb,spotify:track:2CspwnypzT7rcWI9RfsoSb,Mantra,2024-10-10,2024-11-20T12:33:12Z,136627,89,9,True,Malaysia,2024-11-21
1oSPZhvZMIrWW5I41kPkkY,15XcLhiVMlSOipUddTNDnr,7tI8dRuH2Yc6RuoTjxo4dU,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Who,2024-07-19,2024-11-20T12:33:12Z,170887,92,10,False,Malaysia,2024-11-21
1SIocsqdEefUTE6XKGUiVS,6Lp82GTJXzgtIopT0g7N7k,198zDKzyktXRG1PGpidY9h,spotify:track:198zDKzyktXRG1PGpidY9h,DRIP,2024-11-01,2024-11-20T12:33:12Z,180845,81,11,False,Malaysia,2024-11-21
0zo8fkOQyrawuBfIhy99jb,1rGFUVZxs41YwTvWv0q0Xt,0hlZ8daapg8QHpHsDyaqbg,spotify:track:0hlZ8daapg8QHpHsDyaqbg,Hanya Aku,2014-06-15,2024-11-20T12:33:12Z,200163,61,12,False,Malaysia,2024-11-21
66CXWjxzNUsdJxJ2JdwvnR,5EYKrEDnKhhcNxGedaRQeK,51ZQ1vr10ffzbwIjDCwqm4,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),2024-03-08,2024-11-20T12:33:12Z,228639,86,13,False,Malaysia,2024-11-21
3uSnvyMAFJTm7XkZJFo0xP,4sigvBSInHo1GXR6UUYTVm,67C6LHREqmytK923Ak6R0I,spotify:track:67C6LHREqmytK923Ak6R0I,Sempurna,2022-02-14,2024-11-20T12:33:12Z,251714,62,14,False,Malaysia,2024-11-21
4fVYwG8RsbJsREFFniszhf,4t9LkUma3iBV9PWJQG5cKP,6twyTAZjH3ap9GFkGukraz,spotify:track:6twyTAZjH3ap9GFkGukraz,Rahsia Tuhan,2024-09-06,2024-11-20T12:33:12Z,287071,60,15,False,Malaysia,2024-11-21
"5Plk4JdCzMxhAHSRTEsxJp, 1lg1jqQMMJQQFFMnkxn0zV",59ptvvKVVgt5Oo8R6uYDda,7BgFlmOxrL7M1jVGoxqy37,spotify:track:7BgFlmOxrL7M1jVGoxqy37,Masing Masing,2023-11-03,2024-11-20T12:33:12Z,234589,80,16,False,Malaysia,2024-11-21
47z98pKd71yIbgXwe9LPVC,5agEAxt8vks5Xk0NfEbI5D,2gcMYiZzzmzoF8PPAfL3IO,spotify:track:2gcMYiZzzmzoF8PPAfL3IO,"Untungnya, Hidup Harus Tetap Berjalan",2024-06-23,2024-11-20T12:33:12Z,182903,82,17,False,Malaysia,2024-11-21
5L1lO4eRHmJ7a0Q6csE5cT,2F84s5tvr9RSS6VI772mVb,3yDRcs0Y4pPzkvMbUfeF9H,spotify:track:3yDRcs0Y4pPzkvMbUfeF9H,Moonlit Floor (Kiss Me),2024-10-03,2024-11-20T12:33:12Z,155757,89,18,False,Malaysia,2024-11-21
7tYKF4w9nC0nq9CsPZTHyP,1nrVofqDRs7cpWXJ49qTnP,1Qrg8KqiBpW07V7PNxwwwL,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,2022-12-08,2024-11-20T12:33:12Z,153946,86,19,False,Malaysia,2024-11-21
"1Xyo4u8uXC1ZmMpatF05PJ, 250b0Wlc5Vk0CoUsaCY84M, 1pBLC0qVRTB5zVMuteQ9jJ",7tzVd1fwkxsorytCBjEJkU,7CyPwkp0oE8Ro9Dd5CUDjW,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)",2023-06-23,2024-11-20T12:33:12Z,244684,89,20,False,Malaysia,2024-11-21
6Sv2jkzH9sWQjwghW5ArMG,20nf5isZzrFuEOr0tIZkWG,3FwQ3RYYEekzjEeL3jdpUZ,spotify:track:3FwQ3RYYEekzjEeL3jdpUZ,Pesan Terakhir,2021-07-16,2024-11-20T12:33:12Z,261299,79,21,False,Malaysia,2024-11-21
74KM79TiuVKeVCqs8QtB0B,3iPSVi54hsacKKl1xIR2eH,5G2f63n7IPVPPjfNIGih7Q,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Taste,2024-08-23,2024-11-20T12:33:12Z,157279,93,22,False,Malaysia,2024-11-21
74KM79TiuVKeVCqs8QtB0B,3iPSVi54hsacKKl1xIR2eH,2HRqTpkrJO5ggZyyK6NPWz,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Espresso,2024-08-23,2024-11-20T12:33:12Z,175459,88,23,True,Malaysia,2024-11-21
7tYKF4w9nC0nq9CsPZTHyP,07w0rG5TETcyihsEIZR3qG,5Y35SjAfXjjG0sFQ3KOxmm,spotify:track:5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,2022-12-09,2024-11-20T12:33:12Z,180853,84,24,True,Malaysia,2024-11-21
1JvbNeV9zG9Sew1JyaWsyx,6gO5mDyNTqiIqHItRil4OG,26cvTWJq2E1QqN4jyH2OTU,spotify:track:26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,2022-12-02,2024-11-20T12:33:12Z,231100,78,25,False,Malaysia,2024-11-21
0du5cEVh5yTK9QJze8zA0C,4PgleR09JVnm3zY1fW3XBA,0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,2016-11-17,2024-11-20T12:33:12Z,206693,88,26,False,Malaysia,2024-11-21
0du5cEVh5yTK9QJze8zA0C,1uyf3l2d4XYwiEqAb7t7fX,7BqBn9nzAq8spo5e7cZ0dJ,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,2010-05-11,2024-11-20T12:33:12Z,220734,85,27,False,Malaysia,2024-11-21
6FTLayBxjkQeanFdUusk1I,2HNKo2vMGhc9wON4NDfb04,3OTbh1VVrhebUzDor9r4pH,spotify:track:3OTbh1VVrhebUzDor9r4pH,Rumah Singgah,2023-02-02,2024-11-20T12:33:12Z,246730,75,28,False,Malaysia,2024-11-21
7Ln80lUS6He07XvHI8qqHH,78bpIziExqiI9qztvNFlQu,5XeFesFbtLpXzIVDNQP22n,spotify:track:5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,2013-09-09,2024-11-20T12:33:12Z,183956,90,29,False,Malaysia,2024-11-21
7hr9W3IjXcm3UlLY7guLk5,19zU4YKQ8Gdn8QYQvXumhO,6EIMUjQ7Q8Zr2VtIUik4He,spotify:track:6EIMUjQ7Q8Zr2VtIUik4He,drunk text,2024-01-26,2024-11-20T12:33:12Z,187263,79,30,False,Malaysia,2024-11-21
70NcAr4ZtA3FAqU16iQZSb,305fd6KSKY40Yjgwvm2ck6,0QzuaeCEEOV40Pn7IvKEny,spotify:track:0QzuaeCEEOV40Pn7IvKEny,double take,2022-01-21,2024-11-20T12:33:12Z,171743,81,31,False,Malaysia,2024-11-21
4TEK9tIkcoxib4GxT3O4ky,4eguh1dJUXRh0IMiLKRwab,2DbDefRFJ5YOfXCKOeCJJh,spotify:track:2DbDefRFJ5YOfXCKOeCJJh,Igloo,2024-10-15,2024-11-20T12:33:12Z,131786,80,32,False,Malaysia,2024-11-21
3XrI2jzqgzcCwiYFuLKBbQ,5Mjh2B4VD2RNcl98WwaGFN,37CfvP88jX4PUd6A8FjYue,spotify:track:37CfvP88jX4PUd6A8FjYue,Esok Masih Ada,2017-10-11,2024-11-20T12:33:12Z,208823,56,33,False,Malaysia,2024-11-21
3c0gDdb9lhnHGFtP4prQpn,1hjqg3TuQ2YqooaPhxHwdv,6aJn7Cst74cj4lNIiPRgav,spotify:track:6aJn7Cst74cj4lNIiPRgav,Touch,2024-07-26,2024-11-20T12:33:12Z,129882,85,34,False,Malaysia,2024-11-21
"66NmU5epI0ONGmdCRbLpmW, 06QVnTCdjs4jPKO0487EGV",5boeKAXsTkdFlm6OnkQxQW,6Hii26x3qDErVitnGW8QtO,spotify:track:6Hii26x3qDErVitnGW8QtO,Runtuh,2021-10-01,2024-11-20T12:33:12Z,223973,79,35,False,Malaysia,2024-11-21
5vV3bFXnN6D6N3Nj4xRvaV,6MNt88F7umrtkwUPcOgG69,2SR0alFA2oWYXSoePGTj0V,spotify:track:2SR0alFA2oWYXSoePGTj0V,I’ll Be There,2024-11-19,2024-11-20T12:33:12Z,181677,49,36,False,Malaysia,2024-11-21
2uYWxilOVlUdk4oV9DvwqK,2Cn1d2KgbkAqbZCJ1RzdkA,3vkCueOmm7xQDoJ17W1Pm3,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,2023-09-15,2024-11-20T12:33:12Z,137773,88,37,False,Malaysia,2024-11-21
6ltzsmQQbmdoHHbLZ4ZN25,4sD1qg4jwTZR4mvR4Iflk5,3hRV0jL3vUpRrcy398teAU,spotify:track:3hRV0jL3vUpRrcy398teAU,The Night We Met,2015-04-06,2024-11-20T12:33:12Z,208211,88,38,False,Malaysia,2024-11-21
74KM79TiuVKeVCqs8QtB0B,3iPSVi54hsacKKl1xIR2eH,2tHwzyyOLoWSFqYNjeVMzj,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Please Please Please,2024-08-23,2024-11-20T12:33:12Z,186365,87,39,True,Malaysia,2024-11-21
6UgERnTHmjk3qXM9x5vzyO,19zDJ0Nd8Xfv7ctcQrlT5k,6i9Ci0IN1q1GcnhdbKU7kZ,spotify:track:6i9Ci0IN1q1GcnhdbKU7kZ,penjaga hati,2024-06-21,2024-11-20T12:33:12Z,260346,72,40,False,Malaysia,2024-11-21
"4IWBUUAFIplrNtaOHcJPRM, 1zNqDE7qDGCsyzJwohVaoX",4i7GEsKuuCtECD5l0VUctL,6mQLN3zRtAp6ovjusyYKrV,spotify:track:6mQLN3zRtAp6ovjusyYKrV,Rewrite The Stars (with James Arthur & Anne-Marie),2018-10-25,2024-11-20T12:33:12Z,218293,79,41,False,Malaysia,2024-11-21
5fS7aONqrIhiw6YzgKVOsd,35r1xKaXcraC2IdYImj68h,7d0k5WtISq16iBlNOPjhne,spotify:track:7d0k5WtISq16iBlNOPjhne,Bagaimana Kalau Aku Tidak Baik Baik Saja,2021-07-31,2024-11-20T12:33:12Z,231639,71,42,False,Malaysia,2024-11-21
6YVMFz59CuY7ngCxTxjpxE,3OaW4df1SA62k0arNpn6bK,6uPnrBgweGOcwjFL4ItAvV,spotify:track:6uPnrBgweGOcwjFL4ItAvV,Whiplash,2024-10-21,2024-11-20T12:33:12Z,183226,80,43,False,Malaysia,2024-11-21
7GlBOeep6PqTfFi59PTUUN,1WAjjRMfZjEXtB0lQrAw6Q,0WbMK4wrZ1wFSty9F7FCgu,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",2024-04-05,2024-11-20T12:33:12Z,218423,94,44,False,Malaysia,2024-11-21
5p9HO3XC5P3BLxJs5Mtrhm,4JDXBZdRPId4devseaAOKH,3qhlB30KknSejmIvZZLjOD,spotify:track:3qhlB30KknSejmIvZZLjOD,End of Beginning,2022-09-16,2024-11-20T12:33:12Z,159245,89,45,False,Malaysia,2024-11-21
2WzaAvm2bBCf4pEhyuDgCY,6FgtuX3PtiB5civjHYhc52,2eAvDnpXP5W0cVtiI0PUxV,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,Dandelions,2017-05-05,2024-11-20T12:33:12Z,233720,85,46,False,Malaysia,2024-11-21
3uSnvyMAFJTm7XkZJFo0xP,71rJWafKCflIm3q1NzNm7n,1DVHCvTwuwtZrpYDV4irH5,spotify:track:1DVHCvTwuwtZrpYDV4irH5,Pulang,2018-11-23,2024-11-20T12:33:12Z,287477,60,47,False,Malaysia,2024-11-21
3uSnvyMAFJTm7XkZJFo0xP,4WTIpr7McvDy14UT87FhhJ,68oey8CEp8hOD0ho0VsEqz,spotify:track:68oey8CEp8hOD0ho0VsEqz,Igauan Malam,2022-11-04,2024-11-20T12:33:12Z,293894,57,48,False,Malaysia,2024-11-21
4tuJ0bMpJh08umKkEXKUI5,56bdWeO40o3WfAD2Lja4dl,51rfRCiUSvxXlCSCfIztBy,spotify:track:51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",2024-06-21,2024-11-20T12:33:12Z,157146,90,49,True,Malaysia,2024-11-21
"6HaGTQPmzraVmaVxvz6EUc, 3MdXrJWsbVzdn6fe5JYkSQ",5pSk3c3wVwnb2arb6ohCPU,2HRgqmZQC0MC7GeNuDIXHN,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),2023-11-03,2024-11-20T12:33:12Z,183550,84,50,True,Malaysia,2024-11-21
"1HY2Jd0NmPuamShAr6KMms, 0du5cEVh5yTK9QJze8zA0C",10FLjwfpbxLmW8c25Xyc2N,2plbrEY59IikOBgBGLjaoe,spotify:track:2plbrEY59IikOBgBGLjaoe,Die With A Smile,2024-08-16,2024-11-20T12:33:14Z,251667,100,1,False,Philippines,2024-11-21
"3eVa5w3URK5duf6eyVDbu9, 0du5cEVh5yTK9QJze8zA0C",2IYQwwgxgOIn7t3iF6ufFD,5vNRhkKd0yEAg8suGBpjeY,spotify:track:5vNRhkKd0yEAg8suGBpjeY,APT.,2024-10-18,2024-11-20T12:33:14Z,169917,98,2,False,Philippines,2024-11-21
"1chOgh5tgwfiyJ2zhUHwBj, 3z0IVhtuFvt9VYUZGT98PU",6dsECFlRFW0X7ZmpjZzI3m,1imaIe1NEAaWnLF0BY0V6F,spotify:track:1imaIe1NEAaWnLF0BY0V6F,sining (feat. Jay R),2024-06-07,2024-11-20T12:33:14Z,200000,80,3,False,Philippines,2024-11-21
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,spotify:track:6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,2024-11-20T12:33:14Z,210373,97,4,False,Philippines,2024-11-21
"7LvDTuFCBv08xm6u1pOMK0, 1mcqfNCReSFxun2vIWvC28",6HKsZL1QL7e2Mp5HGNn6N0,4WgViu9gw3qYOr3iF9OuLG,spotify:track:4WgViu9gw3qYOr3iF9OuLG,Palagi - TJxKZ Version,2024-08-28,2024-11-20T12:33:14Z,241000,77,5,False,Philippines,2024-11-21
6rTxLeff3t3rivZ3rabRpw,2CKTmUw2QrxtchdI1yVfQB,52F5Y4EgcZ2RggVqpqSJBe,spotify:track:52F5Y4EgcZ2RggVqpqSJBe,Gusto Ko Sakin Ka Lang,2024-07-12,2024-11-20T12:33:14Z,193846,77,6,False,Philippines,2024-11-21
6AvnL2gWjNYs1hRVJx4huK,1gbgbQj9mCxtp3IPybhMzp,2ADSh3Mp744n2586tpUtIW,spotify:track:2ADSh3Mp744n2586tpUtIW,Dilaw,2024-05-24,2024-11-20T12:33:14Z,192380,79,7,False,Philippines,2024-11-21
1chOgh5tgwfiyJ2zhUHwBj,0YEPa646R98Iqp2GDqsl29,06VwVWrnYSTIikz801hGwD,spotify:track:06VwVWrnYSTIikz801hGwD,Oksihina,2023-09-08,2024-11-20T12:33:14Z,204051,74,8,False,Philippines,2024-11-21
1chOgh5tgwfiyJ2zhUHwBj,55B7nAZ0c4QF5pdHhVOkRY,2zbq6eS68i4NIJWekIuW1s,spotify:track:2zbq6eS68i4NIJWekIuW1s,Marilag,2024-11-08,2024-11-20T12:33:14Z,157692,67,9,False,Philippines,2024-11-21
6zO1dZ40fTZ5hY9NnnRJSk,5aelly3dAJd7yZlgUHpLBw,3be9ACTxtcL6Zm4vJRUiPG,spotify:track:3be9ACTxtcL6Zm4vJRUiPG,blue,2024-08-02,2024-11-20T12:33:14Z,214357,75,10,False,Philippines,2024-11-21
7uDdl5V5AETSFY7K3muu22,09S77IK5S0vxVF0DfwSohF,0HAG6nIiEKd75yGpovuSJQ,spotify:track:0HAG6nIiEKd75yGpovuSJQ,Isa lang,2021-12-17,2024-11-20T12:33:14Z,269256,75,11,False,Philippines,2024-11-21
74KM79TiuVKeVCqs8QtB0B,3iPSVi54hsacKKl1xIR2eH,5G2f63n7IPVPPjfNIGih7Q,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Taste,2024-08-23,2024-11-20T12:33:14Z,157279,93,12,False,Philippines,2024-11-21
6AvnL2gWjNYs1hRVJx4huK,5nS1IYsFBBHe1hZlcbrypc,5OAGg2B2BjxzpiEcuzaCkZ,spotify:track:5OAGg2B2BjxzpiEcuzaCkZ,Namumula,2024-08-30,2024-11-20T12:33:14Z,174473,75,13,True,Philippines,2024-11-21
0du5cEVh5yTK9QJze8zA0C,4PgleR09JVnm3zY1fW3XBA,0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,2016-11-17,2024-11-20T12:33:14Z,206693,88,14,False,Philippines,2024-11-21
3wbCeEPAW6po7J46netxMT,1QpFitywD6FWjFWvTmLOw9,6FIEuf1JIzmCtach0gXpeG,spotify:track:6FIEuf1JIzmCtach0gXpeG,Tadhana,2012-12-07,2024-11-20T12:33:14Z,222446,75,15,False,Philippines,2024-11-21
"61nn6nOoLWjVC1ER2qFAvN, 09Xydf4dlkr29dH99DmsvQ",5Z3PE5HciL6majXbtu3EU3,7b89Ffklm3xh4GI37vlZDZ,spotify:track:7b89Ffklm3xh4GI37vlZDZ,Tingin,2023-04-28,2024-11-20T12:33:14Z,222298,76,16,False,Philippines,2024-11-21
7uDdl5V5AETSFY7K3muu22,4EJLfrjbTDyhhMU1AcYDPb,2v6jmF6VQWS96x6tSg05IC,spotify:track:2v6jmF6VQWS96x6tSg05IC,TAKE ALL THE LOVE,2021-04-23,2024-11-20T12:33:14Z,206181,76,17,False,Philippines,2024-11-21
"1DlYnIiliftt6R21Y5NOW2, 4qPhnQfRgdgcZEdXgENOnr",5UNDk7qptf3EtMNoIh3w0k,2nqlM3gNBMi5Zf9MDzp2Xi,spotify:track:2nqlM3gNBMi5Zf9MDzp2Xi,Mahika,2023-12-15,2024-11-20T12:33:14Z,201951,72,18,False,Philippines,2024-11-21
0WleeEe3UurwlNbDGhb5Yz,0hMT0sAqjZvYBimWnMDswf,4067uAzJZUHJInwOo7X701,spotify:track:4067uAzJZUHJInwOo7X701,Boyfriend,2024-06-28,2024-11-20T12:33:14Z,293723,74,19,False,Philippines,2024-11-21
74KM79TiuVKeVCqs8QtB0B,3iPSVi54hsacKKl1xIR2eH,1UHS8Rf6h5Ar3CDWRd3wjF,spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF,Bed Chem,2024-08-23,2024-11-20T12:33:14Z,171869,90,20,False,Philippines,2024-11-21
61nn6nOoLWjVC1ER2qFAvN,6BqP9dOpxUGa7gCunYMw9a,0kE1SmlJNLg14dgdo9kJws,spotify:track:0kE1SmlJNLg14dgdo9kJws,Misteryoso,2024-05-17,2024-11-20T12:33:14Z,221641,75,21,False,Philippines,2024-11-21
5GVk1KCKa1tdHRev4bMw7V,1nft8RTZE2QYeDPPNEnCBx,16iRlyUMJVPqz62DlomMre,spotify:track:16iRlyUMJVPqz62DlomMre,Ikaw Lang,2020-06-12,2024-11-20T12:33:14Z,263500,74,22,False,Philippines,2024-11-21
3AQRLZ9PuTAozP28Skbq8V,1r5J0N6Ep181K0i8YuTYgO,3nqqDo8CcCLke3ZoTgiOKf,spotify:track:3nqqDo8CcCLke3ZoTgiOKf,The Man Who Can't Be Moved,2008-07-14,2024-11-20T12:33:14Z,241373,80,23,False,Philippines,2024-11-21
74KM79TiuVKeVCqs8QtB0B,3iPSVi54hsacKKl1xIR2eH,2tHwzyyOLoWSFqYNjeVMzj,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Please Please Please,2024-08-23,2024-11-20T12:33:14Z,186365,87,24,True,Philippines,2024-11-21
0du5cEVh5yTK9QJze8zA0C,1uyf3l2d4XYwiEqAb7t7fX,7BqBn9nzAq8spo5e7cZ0dJ,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,2010-05-11,2024-11-20T12:33:14Z,220734,85,25,False,Philippines,2024-11-21
"20wkVLutqVOYrc0kxFs7rA, 3Y7RZ31TRPVadSFVy1o8os",3xybjP7r2VsWzwvDQipdM0,1RMJOxR6GRPsBHL8qeC2ux,spotify:track:1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),2017-08-25,2024-11-20T12:33:14Z,209831,84,26,False,Philippines,2024-11-21
5L1lO4eRHmJ7a0Q6csE5cT,2F84s5tvr9RSS6VI772mVb,3yDRcs0Y4pPzkvMbUfeF9H,spotify:track:3yDRcs0Y4pPzkvMbUfeF9H,Moonlit Floor (Kiss Me),2024-10-03,2024-11-20T12:33:14Z,155757,89,27,False,Philippines,2024-11-21
5vV3bFXnN6D6N3Nj4xRvaV,6MNt88F7umrtkwUPcOgG69,45DB3yqxYGAnKN3YmLWbAX,spotify:track:45DB3yqxYGAnKN3YmLWbAX,Running Wild,2024-11-19,2024-11-20T12:33:14Z,151646,61,28,False,Philippines,2024-11-21
"20wkVLutqVOYrc0kxFs7rA, 1U1el3k54VvEUzo3ybLPlM",3xybjP7r2VsWzwvDQipdM0,7zFXmv6vqI4qOt4yGf3jYZ,spotify:track:7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),2017-08-25,2024-11-20T12:33:14Z,278179,83,29,False,Philippines,2024-11-21
7GlBOeep6PqTfFi59PTUUN,1WAjjRMfZjEXtB0lQrAw6Q,0WbMK4wrZ1wFSty9F7FCgu,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",2024-04-05,2024-11-20T12:33:14Z,218423,94,30,False,Philippines,2024-11-21
7LvDTuFCBv08xm6u1pOMK0,2rfBUsHWqodvzhMDNDAeJW,4Rlbzn3nj9XJMZTijQUXMs,spotify:track:4Rlbzn3nj9XJMZTijQUXMs,Palagi,2024-04-25,2024-11-20T12:33:14Z,218051,71,31,False,Philippines,2024-11-21
66CXWjxzNUsdJxJ2JdwvnR,5EYKrEDnKhhcNxGedaRQeK,51ZQ1vr10ffzbwIjDCwqm4,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),2024-03-08,2024-11-20T12:33:14Z,228639,86,32,False,Philippines,2024-11-21
"2WzWSpOB41g3gb78Raj6RK, 4zpGxqF6oI1h3f6Md2v42T",1rWV1baWSlnYYrYxU719QO,0NJAqnvbF6vzripOB7PclP,spotify:track:0NJAqnvbF6vzripOB7PclP,Babaero,2024-01-09,2024-11-20T12:33:14Z,175396,73,33,False,Philippines,2024-11-21
